Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
DIAX,Nuveen Dow 30 Dynamic Overwrite Fund,,,NYSE,560.05,15.40,-10.10,-10.35,-2.08,8.75,32.10,130.18,2.83,5.72,8.68,16.08,16.48,16.71,16.84,16.86,16.09,20.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIN,Dine Brands Global Inc.,Consumer Discretionary,United States,NYSE,1133.54,67.67,-9.54,-10.69,-17.36,-25.97,89.02,123.74,-9.52,13.56,8.37,72.82,73.40,75.79,76.42,79.03,49.90,55.50,3.79,2.02,30.02,-0.77,4.69,2.62,4.58,-1.80,113.08,-2.45,3.98,-2.52,-1.29,-1.87,41.62,-1.60,1.56,-0.73,-0.18,-0.96,-194.11,-3.16,6.79,-0.63,15.15,2.67,,,,,,,-10.56,-5.63,-3.02,-3.07,-2.12,-3.05
DINO,HF Sinclair Corporation,Energy,United States,NYSE,10190.44,45.65,40.47,36.84,49.26,7.81,92.89,89.56,2.53,14.02,6.60,41.55,39.09,37.83,36.24,35.89,45.57,52.78,0.07,0.88,64.43,2.55,1.25,11.78,-1.02,1.76,-517.54,-26.57,-22.11,6.32,5.92,-7.77,148.63,-16.07,-11.76,9.20,7.19,-2.17,-192.83,-14.98,-20.18,16.47,10.29,-5.88,,,,,,,21.90,-2.11,-3.91,3.19,-0.34,0.88
DIS,The Walt Disney Company,Communication Services,United States,NYSE,174607.43,95.86,-38.11,-39.26,-44.53,-31.62,-3.83,122.87,-11.88,-0.78,8.33,120.50,130.03,139.42,147.34,152.27,29.23,33.22,-0.07,,3.10,-1.58,4.29,3.92,4.72,5.13,-7.64,-46.12,-38.26,-24.77,-15.70,-7.70,3.62,-10.05,-5.85,-2.86,-0.07,11.10,-169.66,-57.52,-45.90,-26.64,-17.24,-8.42,,,,,,,-50.05,-32.67,-14.71,-4.85,-5.21,-2.00
DK,Delek US Holdings Inc.,Energy,United States,NYSE,1680.20,23.75,58.44,39.62,26.20,-35.82,0.31,66.27,-13.72,0.06,5.21,24.27,21.68,20.89,20.02,20.42,61.94,69.42,0.20,,45.83,7.01,1.33,20.46,6.13,3.99,-75.03,-46.49,-38.67,11.42,-12.23,-7.00,-29757.14,-37.44,-28.46,24.65,-9.04,-5.97,-66.53,-19.06,-15.73,5.77,0.35,2.54,,,,,,,-102.78,-91.81,-80.86,-65.44,-52.84,-38.07
DKL,Delek Logistics Partners LP,Energy,United States,NYSE,2135.87,49.13,19.80,20.33,24.94,110.26,154.91,,28.05,20.54,,47.60,46.15,46.44,45.50,44.96,32.45,36.81,,7.83,24.40,9.55,2.15,9.36,-2.57,-0.60,5.96,23.05,14.85,19.67,13.41,32.34,7.33,21.04,14.35,18.38,8.69,19.47,17.28,60.90,36.62,26.64,13.10,,,,,,,,-3.76,-5.88,-1.05,51.63,46.45,11.59
DKS,DICK'S Sporting Goods Inc.,Consumer Discretionary,United States,NYSE,6760.27,83.95,-26.22,-22.39,-9.17,156.04,149.89,121.08,36.73,20.07,8.25,94.50,99.99,106.54,108.58,106.11,51.47,57.47,17.10,8.76,28.27,18.53,13.37,9.19,8.79,8.96,123.63,117.48,66.41,30.31,19.93,16.90,53.30,35.47,24.57,14.33,12.32,11.44,186.63,126.04,68.12,39.53,23.64,19.13,,,,,,,-11.71,12.77,5.11,2.76,2.18,2.50
DLB,Dolby Laboratories Inc.,Information Technology,United States,NYSE,7415.75,73.50,-22.30,-19.87,-24.39,20.06,54.91,121.71,6.27,9.13,8.28,75.10,79.66,82.01,85.09,87.23,24.92,29.22,2.77,1.32,10.28,1.58,6.70,4.55,4.21,2.92,54.49,7.73,23.01,7.90,2.74,-2.37,13.39,3.21,7.49,4.66,3.75,3.08,34.09,10.27,95.14,10.79,6.02,0.03,,,,,,,9.84,9.15,4.85,8.11,6.55,4.70
DLR,Digital Realty Trust Inc.,Real Estate,United States,NYSE,36757.33,126.33,-27.23,-20.09,-15.53,15.83,35.88,146.63,5.01,6.31,9.43,137.25,144.95,147.35,149.53,150.17,26.73,30.58,-0.48,3.77,15.09,17.29,12.85,15.44,15.34,15.28,23.65,9.21,6.47,6.98,9.44,9.38,13.91,15.07,12.10,14.86,15.25,15.14,379.59,71.70,72.80,32.02,35.85,27.03,,,,,,,24.39,49.03,73.53,27.58,15.18,15.09
DLX,Deluxe Corporation,Industrials,United States,NYSE,911.40,21.20,-32.53,-32.32,-48.18,-42.08,-65.06,5.96,-16.62,-18.94,0.58,27.27,28.75,30.72,32.71,34.88,35.67,37.15,-1.01,5.66,12.92,0.34,0.40,1.81,2.74,3.62,-2.08,-16.51,-17.21,-10.38,-6.46,-2.59,7.40,-2.41,-1.84,-0.68,0.95,2.12,1094.37,-47.10,-25.20,-22.87,-15.27,-8.03,,,,,,,207.13,67.51,33.20,17.64,18.81,8.52
DLY,DoubleLine Yield Opportunities Fund,,,NYSE,659.71,14.34,-19.98,-19.72,-22.24,,,,,,,15.89,16.71,17.36,17.85,18.18,14.77,17.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DM,Desktop Metal Inc.,Industrials,United States,NYSE,786.35,2.51,-49.29,-44.47,-76.48,-74.34,,,-36.40,,,3.34,3.80,4.69,5.47,6.65,104.99,131.79,-2.40,,582.50,106.19,377.26,,,,71.83,20.55,21.86,,,,-236.14,-8.29,66.56,,,,606.55,52.31,25.59,,,,,,,,,,-31.17,50.43,23.25,,,
DMA,Destra Multi-Alternative Fund,,,NYSE,,6.95,,,,,,,,,,8.09,,,,,43.55,43.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMB,BNY Mellon Municipal Bond Infrastructure Fund Inc.,,,NYSE,232.11,12.62,-10.00,-9.94,-12.49,8.65,21.50,,2.80,3.97,,12.32,12.88,13.46,13.85,14.00,18.54,20.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMO,Western Asset Mortgage Opportunity Fund Inc.,,,NYSE,136.55,11.91,-17.80,-18.66,-17.80,-25.91,-19.32,87.01,-9.50,-4.20,6.45,12.73,13.54,14.13,14.47,14.60,13.25,15.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMS,Digital Media Solutions Inc.,Communication Services,United States,NYSE,83.84,1.35,-71.76,-69.80,-85.67,-86.80,,,-49.03,,,2.62,3.24,4.04,4.81,5.74,89.34,111.13,2.02,,28.56,34.01,45.94,,,,-40.32,-18.80,-9.04,,,,23.43,28.04,32.81,,,,-125.32,-55.72,16.21,,,,,,,,,,18.62,-6.66,17.19,,,
DMYS,dMY Technology Group Inc. VI,Financials,United States,NYSE,295.23,9.78,-0.39,-0.41,,,,,,,,9.78,9.81,,,,5.38,4.55,-126.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNA,Ginkgo Bioworks Holdings Inc.,Materials,United States,NYSE,5738.54,3.23,-61.13,-52.64,-67.41,,,,,,,3.32,4.77,6.76,7.42,7.84,102.45,116.50,-27.58,,309.40,140.67,,,,,1233.95,405.27,,,,,201.65,84.35,,,,,1345.43,291.62,,,,,,,,,,,220.55,73.26,,,,
DNB,Dun & Bradstreet Holdings Inc.,Industrials,United States,NYSE,6402.70,14.75,-28.01,-25.01,-31.17,,,,,,,16.48,17.55,17.81,18.05,18.67,35.87,39.84,-2.07,,24.55,22.68,8.06,4.91,4.56,2.10,75.59,178.96,-27.77,-15.02,-12.43,-9.22,26.11,24.07,9.20,5.24,5.07,2.51,-38.45,-64.22,-37.10,-5.94,-18.27,-12.10,,,,,,,13.30,-13.56,39.96,20.34,16.77,12.60
DNMR,Danimer Scientific Inc.,Materials,United States,NYSE,515.69,5.10,-40.14,-32.45,-79.12,,,,,,,4.58,5.55,8.09,10.01,12.12,105.81,114.90,-26.89,,24.12,34.77,24.49,,,,769.02,209.11,336.87,,,,-78.22,-50.57,-37.08,,,,578.94,75.50,561.13,,,,,,,,,,-0.36,392.97,142.16,,,
DNOW,NOW Inc.,Industrials,United States,NYSE,1138.08,10.28,20.37,11.38,14.48,-28.96,-33.03,,-10.75,-7.69,,10.45,9.91,9.58,9.28,9.47,50.48,46.22,,,0.80,-25.63,-19.49,-4.98,-12.35,-0.06,-115.69,-40.37,-39.71,-40.90,-29.29,-18.77,22.26,-21.95,-17.25,0.69,-11.19,-0.03,-101.17,-77.30,-54.19,-53.66,-36.18,-24.67,,,,,,,-9.01,-11.33,-5.60,-1.56,-11.93,
DNP,DNP Select Income Fund Inc.,,,NYSE,3762.63,10.90,3.79,3.12,10.76,12.42,40.75,102.48,3.97,7.06,7.30,11.30,11.17,11.08,11.01,10.91,14.83,19.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNZ,D and Z Media Acquisition Corp.,Financials,United States,NYSE,352.55,9.81,0.62,0.41,1.55,,,,,,,9.78,9.77,9.75,9.76,,3.30,2.40,,,,,,,,,,,,,,,,,,,,,907.23,,,,,,,,,,,,66261.72,,,,,
DO,Diamond Offshore Drilling Inc.,Energy,United States,NYSE,635.48,6.35,,,,,,,,,,,,,,,70.82,70.82,,,-10.69,-18.65,-16.43,-16.51,-19.14,-15.30,-51.04,-27.64,22.72,-14.64,-19.57,-19.26,-13.17,-1.85,-26.05,-28.95,-26.82,-22.33,70.48,144.72,128.10,41.85,27.67,8.31,,,,,,,-61.28,-51.26,-40.17,-27.18,-22.20,-15.89
DOC,Physicians Realty Trust,Real Estate,United States,NYSE,3956.93,16.70,-7.85,-9.12,-3.77,11.01,14.81,,3.54,2.80,,17.43,17.70,17.87,18.01,18.10,20.93,23.92,-5.76,5.51,4.56,4.81,2.57,13.62,35.90,41.83,-1.29,5.35,2.94,11.98,32.98,44.72,3.46,4.76,2.03,12.75,33.08,44.66,26.99,6.17,14.30,22.87,54.27,39.26,,,,,,,5.58,8.54,7.67,11.32,27.25,66.91
DOCN,DigitalOcean Holdings Inc.,Information Technology,United States,NYSE,4727.23,46.30,-42.36,-34.54,-15.54,,,,,,,48.35,55.54,65.85,64.67,61.40,86.21,92.84,10.35,,34.61,29.68,28.26,,,,-32.13,-40.05,-26.77,,,,49.24,39.50,34.47,,,,-55.24,-30.51,-18.48,,,,,,,,,,-458.91,91.59,74.42,,,
DOCS,Doximity Inc.,Health Care,United States,NYSE,8180.73,42.28,-15.66,-11.25,-12.50,,,,,,,43.78,45.97,52.57,57.02,,91.06,85.31,-6.90,,66.05,71.81,58.86,,,,113.00,120.64,154.09,,,,72.89,73.00,59.54,,,,208.27,128.15,170.35,,,,,,,,,,2127.90,3285.84,194.52,,,
DOLE,Dole plc,Consumer Staples,Ireland,NYSE,836.82,8.82,-32.80,-31.83,,,,,,,,11.88,12.39,12.93,,,38.63,42.31,-48.51,2.72,48.52,24.46,15.04,12.82,11.39,9.53,-95.93,-76.58,-69.58,-45.14,-33.75,-24.40,4.66,7.43,-15.39,-6.64,-2.43,-0.42,-113.75,-63.79,-43.82,-25.96,-19.60,-12.26,,,,,,,-14.58,-0.99,2.06,92.92,17.98,21.22
DOMA,Doma Holdings Inc.,Real Estate,United States,NYSE,327.96,1.01,-80.12,-76.57,-89.87,,,,,,,1.93,2.80,3.79,4.69,5.56,83.88,97.31,-101.27,,36.17,24.84,1344.88,,,,255.49,147.33,114.17,,,,36.68,18.79,953.20,,,,222.07,104.11,110.93,,,,,,,,,,224.19,170.08,,,,
DOUG,Douglas Elliman Inc.,Real Estate,United States,NYSE,419.99,5.17,-54.30,-47.44,,,,,,,,6.26,,,,,60.20,60.49,-7.98,1.93,74.83,31.37,21.52,,,,655.27,441.65,308.39,,,,74.83,31.37,21.52,,,,-313.14,241.82,199.77,,,,,,,,,,172.25,94.32,,,,
DOV,Dover Corporation,Industrials,United States,NYSE,17556.22,121.78,-32.47,-32.96,-18.39,26.16,99.83,325.77,8.04,14.82,15.57,141.54,152.00,155.75,158.24,156.88,25.02,28.36,0.12,1.64,18.30,5.26,4.18,5.52,0.28,0.71,33.24,11.33,13.29,12.37,0.56,1.50,19.65,6.50,5.00,5.96,-0.05,0.47,64.43,28.75,25.37,17.17,5.45,2.30,,,,,,,-2.36,-2.15,-5.41,-7.59,5.86,21.88
DOW,Dow Inc.,Materials,United States,NYSE,37409.87,51.38,-7.37,-11.10,-12.45,23.99,,,7.42,,,62.43,60.78,60.11,60.38,61.41,27.74,29.55,3.77,5.45,42.62,13.13,3.48,8.77,,,209.10,47.07,13.63,20.00,,,107.41,30.08,8.11,11.67,,,415.18,115.50,10.79,34.53,,,,,,,,,3625.71,157.15,-29.25,,,
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,,,NYSE,513.95,13.55,-1.52,0.35,3.15,19.11,37.00,83.71,5.99,6.49,6.26,14.56,14.42,14.31,14.33,14.39,20.81,25.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPZ,Domino's Pizza Inc.,Consumer Discretionary,United States,NYSE,14466.69,401.35,-28.47,-20.61,-14.63,48.78,97.89,1354.01,14.13,14.60,30.65,384.57,421.73,439.61,454.35,452.57,32.24,34.13,9.22,1.02,5.83,9.73,8.27,12.00,11.82,10.18,7.55,11.22,10.90,11.44,12.06,11.62,6.76,9.31,8.58,9.50,10.66,9.89,3.90,12.87,12.14,18.91,17.76,17.09,,,,,,,27.18,11.02,11.47,17.37,19.30,13.34
DRE,Duke Realty Corporation,Real Estate,United States,NYSE,22260.81,57.27,-11.83,-3.88,19.68,87.66,142.39,454.33,23.30,19.34,18.65,54.87,56.69,56.13,55.09,53.79,26.20,32.56,-1.86,1.91,11.38,6.63,5.33,8.43,0.82,-0.80,24.58,17.35,15.62,12.71,8.66,8.71,11.76,9.85,9.90,10.01,4.19,4.76,184.38,41.00,30.50,22.27,19.60,24.47,,,,,,,17.50,10.04,9.41,11.96,12.16,11.99
DRH,DiamondRock Hospitality Company,Real Estate,United States,NYSE,1756.58,8.30,-13.63,-17.58,-8.29,-17.74,-18.40,11.03,-6.29,-3.98,1.05,9.68,9.58,9.57,9.41,9.50,45.06,47.09,-4.86,,89.37,-22.25,-13.08,-8.75,-5.97,-0.56,-84.11,-45.42,-36.67,-28.13,-18.45,-2.69,-323.37,-34.71,-25.08,-17.66,-11.43,-2.89,-50.66,2.98,30.39,11.13,2.53,38.16,,,,,,,-11.45,-10.99,-5.91,-3.59,-2.39,0.38
DRI,Darden Restaurants Inc.,Consumer Discretionary,United States,NYSE,14566.48,116.78,-20.39,-18.29,-16.11,0.78,46.66,250.26,0.26,7.95,13.34,127.70,133.17,137.18,138.87,139.12,35.12,39.03,7.08,4.80,33.82,11.06,4.21,6.08,5.18,6.10,77.05,62.73,10.86,11.64,15.25,9.75,33.58,19.02,2.57,4.92,4.95,4.88,51.41,326.42,10.13,14.74,4.30,7.20,,,,,,,-60.72,-6.13,38.48,18.42,-10.87,-7.26
DRQ,Dril-Quip Inc.,Energy,United States,NYSE,887.13,25.70,30.59,13.22,-17.26,-44.35,-46.07,-61.72,-17.72,-11.60,-9.14,30.89,28.03,26.87,26.71,28.06,48.82,53.98,3.38,,-11.52,-11.76,-5.66,-9.73,-14.04,-6.03,164.95,249.44,16.50,-15.82,-21.87,-9.49,-15.41,-17.98,-3.99,-17.46,-20.94,-10.32,316.00,762.65,10.18,6.55,-6.75,3.00,,,,,,,-13.98,-8.96,-6.16,-7.59,-4.98,-0.60
DS,Drive Shack Inc.,Consumer Discretionary,United States,NYSE,131.19,1.42,-0.70,-5.33,-50.18,-70.54,-52.98,-25.81,-33.41,-13.99,-2.94,1.38,1.41,1.70,1.89,2.10,77.95,91.29,,,28.13,1.79,-3.57,-1.17,-0.48,-1.94,-54.26,-42.28,3.00,-10.92,-11.81,-26.25,108.81,30.34,3.44,4.23,17.12,-18.28,-44.34,-24.38,-6.75,-16.46,-0.83,-20.33,,,,,,,-30.08,85.32,23.58,-12.59,-11.77,-6.00
DSL,DoubleLine Income Solutions Fund,,,NYSE,1280.06,12.55,-18.40,-19.36,-22.87,-16.00,-1.63,,-5.64,-0.33,,13.56,14.40,15.17,15.72,16.13,15.19,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSM,BNY Mellon Strategic Municipal Bond Fund Inc.,,,NYSE,319.76,6.47,-20.50,-19.63,-19.33,-7.10,-2.43,23.00,-2.42,-0.49,2.09,6.72,7.15,7.39,7.59,7.68,14.05,17.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSU,BlackRock Debt Strategies Fund Inc.,,,NYSE,430.04,9.23,-18.69,-18.41,-13.68,7.69,16.17,54.73,2.49,3.04,4.46,9.92,10.46,10.74,10.86,10.93,13.68,16.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,Dynatrace Inc.,Information Technology,United States,NYSE,12050.28,42.01,-30.39,-22.28,-30.61,,,,,,,41.18,45.74,52.30,54.90,54.65,52.85,64.42,-0.33,,32.12,30.50,29.20,17.99,,,-11.53,-31.00,4.66,32.16,,,30.61,33.48,31.12,19.01,,,-30.72,-64.40,-23.29,131.08,,,,,,,,,-72.92,-59.48,-64.88,-46.59,,
DTB,DTE Energy Company,Utilities,United States,NYSE,24188.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTC,Solo Brands Inc.,Consumer Discretionary,United States,NYSE,452.75,4.78,-69.42,-67.68,,,,,,,,6.80,9.14,,,,81.17,85.24,-77.49,,202.57,218.28,,,,,4241.35,81.91,,,,,211.84,246.14,,,,,,28.34,,,,,,,,,,,94.76,303.62,,,,
DTE,DTE Energy Company,Utilities,United States,NYSE,24188.33,124.85,5.96,5.82,12.49,23.69,64.11,249.29,7.33,10.40,13.30,128.26,124.85,121.93,121.23,123.37,17.83,20.38,0.27,2.79,31.00,10.90,1.73,7.08,2.84,5.38,-2.01,3.70,-1.56,0.72,-0.62,0.61,1.74,5.12,1.93,3.24,1.17,2.10,-33.70,-11.92,-6.79,0.88,0.03,2.46,,,,,,,-36.14,-2.08,-2.70,2.12,0.74,2.89
DTF,DTF Tax-Free Income 2028 Term Fund Inc.,,,NYSE,85.69,12.19,-13.39,-11.91,-15.64,-2.40,2.92,15.05,-0.80,0.58,1.41,12.52,13.03,13.37,13.68,13.88,9.39,12.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTG,DTE Energy Company,Utilities,United States,NYSE,24188.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTLA,iShares IV Public Limited Company - iShares $ Treasury Bond 20+yr UCITS ETF,Financials,Ireland,LSE,,5.16,-23.49,-20.05,-23.11,-11.21,,,-3.88,,,5.63,5.95,6.12,6.25,6.27,15.94,17.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTM,DT Midstream Inc.,Energy,United States,NYSE,4727.39,48.87,4.39,1.37,29.47,,,,,,,53.90,52.31,51.21,49.74,,28.86,34.18,-2.24,5.07,11.41,29.10,20.09,,,,5.02,25.21,17.16,,,,7.28,27.28,21.31,,,,-1.60,22.67,9.95,,,,,,,,,,-9.79,20.77,5.83,,,
DTW,DTE Energy Company,Utilities,United States,NYSE,24188.33,23.91,,,,,,,,,,,,,,,,,,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUK,Duke Energy Corporation,Utilities,United States,NYSE,81540.16,105.91,2.89,3.29,9.39,33.46,56.50,144.94,10.08,9.35,9.36,107.95,106.32,104.84,104.82,104.19,17.50,19.89,,3.72,5.22,0.04,0.77,1.97,1.65,5.66,7.39,1.07,2.91,-0.16,2.51,6.57,6.29,2.69,4.43,4.44,3.75,7.88,183.81,2.11,13.60,12.67,10.99,8.64,,,,,,,5.01,4.67,4.54,5.33,1.91,4.10
DUKB,Duke Energy Corporation,Utilities,United States,NYSE,81540.16,25.28,,,,,,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DV,DoubleVerify Holdings Inc.,Information Technology,United States,NYSE,4007.47,24.51,-26.35,-10.61,-37.35,,,,,,,23.53,25.33,27.55,28.99,30.20,60.94,68.48,-7.75,,36.42,34.97,47.21,,,,45.61,-12.73,74.47,,,,33.72,32.81,48.05,,,,43.29,12.14,109.73,,,,,,,,,,340.29,138.93,123.54,,,
DVA,DaVita Inc.,Health Care,United States,NYSE,7863.15,83.12,-26.93,-25.51,-31.15,49.74,31.06,72.04,14.38,5.55,5.57,104.14,105.96,106.86,110.75,112.64,34.00,37.91,19.29,,0.59,1.01,0.60,1.67,-1.35,5.61,2.99,0.42,5.91,0.84,-0.31,4.25,2.37,2.45,4.27,2.24,-0.06,5.70,26.47,9.84,83.10,2.15,4.41,7.43,,,,,,,13.44,16.21,25.69,35.03,0.82,8.11
DVN,Devon Energy Corporation,Energy,United States,NYSE,35980.12,54.48,27.84,15.18,110.35,129.06,120.63,22.77,31.75,17.12,2.07,62.13,57.06,52.85,47.79,44.44,52.65,56.25,2.46,6.61,191.29,40.19,15.84,14.71,-3.81,2.19,4443.84,332.90,33.63,29.52,-7.32,-3.09,376.17,66.79,35.73,27.49,-1.20,0.94,-204.96,181.50,-2.81,21.65,8.33,-5.01,,,,,,,299.11,29.82,0.30,14.80,-7.52,-5.77
DWIN,Delwinds Insurance Acquisition Corp.,Financials,United States,NYSE,258.66,10.03,1.21,1.52,2.35,,,,,,,9.96,9.93,9.91,9.89,9.87,1.97,1.50,-118.04,,,,,,,,-24.69,,,,,,,,,,,,-273.60,,,,,,,,,,,,-28.53,,,,,
DX,Dynex Capital Inc.,Real Estate,United States,NYSE,661.36,16.16,1.60,0.40,-2.51,32.09,32.41,61.33,9.70,5.76,4.89,15.90,16.12,16.49,16.72,17.18,22.71,28.28,-17.02,9.65,-36.05,-3.35,75.32,17.54,8.67,7.85,,,,,,,-36.05,-3.35,75.32,17.54,8.67,7.85,-42.40,-18.16,144.19,18.86,20.45,9.89,,,,,,,44.57,25.66,19.96,13.18,4.19,5.97
DXC,DXC Technology Company,Information Technology,United States,NYSE,6859.79,29.87,-7.21,-10.41,-23.78,-43.92,-53.03,283.53,-17.51,-14.00,14.37,31.61,31.88,32.26,33.41,34.15,46.65,54.33,9.23,,-8.26,-8.85,-7.80,16.41,10.44,1.04,7645.00,7.44,-9.10,58.88,47.50,20.30,-1.67,-12.48,-14.87,11.72,9.01,5.84,-581.88,-63.43,-17.03,42.31,131.75,1.54,,,,,,,265.74,-40.27,-20.99,-6.04,-2.54,28.67
DY,Dycom Industries Inc.,Industrials,United States,NYSE,2825.17,95.60,1.96,6.49,37.38,68.04,4.22,399.22,18.85,0.83,17.42,90.90,90.73,87.85,84.39,83.83,48.93,50.25,4.51,,-2.15,-3.18,0.03,,,,-32.88,-16.80,-11.22,,,,-10.86,-5.82,-4.22,,,,41.46,-7.86,-8.26,,,,,,,,,,-8.41,-2.35,6.59,,,
DYFN,Angel Oak Dynamic Financial Strategies Income Term Trust,,,NYSE,69.18,17.06,-13.76,-13.76,-8.83,,,,,,,17.87,18.63,19.06,19.34,19.45,13.05,16.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Eni S.p.A.,Energy,Italy,NYSE,40247.51,22.80,-15.69,-20.25,1.89,-20.36,-4.83,-15.20,-7.30,-0.98,-1.63,28.62,28.71,28.49,27.63,27.17,28.08,32.80,-4.36,5.91,72.83,4.67,0.51,6.50,-3.30,-3.26,-955.50,24.89,9.04,49.02,3.08,-2.66,92.04,4.94,2.01,10.61,1.03,-2.61,-167.41,527.14,12.16,31.79,23.84,-1.63,,,,,,,14.96,-5.92,-6.08,-4.45,-5.47,-1.15
EAF,GrafTech International Ltd.,Industrials,United States,NYSE,1821.57,7.00,-40.70,-40.60,-36.52,-37.14,,,-14.31,,,9.02,9.78,10.18,10.33,10.69,47.09,46.25,4.60,0.57,9.92,-13.31,-10.80,25.17,7.24,0.19,0.98,-21.88,-19.18,45.46,104.51,13.60,2.23,-19.44,-17.22,86.11,31.97,7.60,-10.60,-27.78,-23.11,10.49,4.50,9.75,,,,,,,-63.45,-52.95,-46.19,-5.90,-13.64,-12.98
EAI,Entergy Arkansas LLC,Utilities,United States,NYSE,,23.80,,,,,,,,,,,,,,,,,,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EARN,Ellington Residential Mortgage REIT,Real Estate,United States,NYSE,101.47,7.74,-20.79,-24.00,-21.65,-0.39,-6.25,,-0.13,-1.28,,8.76,9.37,9.97,10.23,10.57,28.24,33.91,-9.15,14.99,6089.38,49.94,3.50,13.52,55.38,,,,,,,,6089.38,49.94,3.50,13.52,55.38,,-131.37,-46.76,-17.64,-11.93,-12.58,,,,,,,,-7.32,-2.08,0.09,1.71,-0.82,
EAT,Brinker International Inc.,Consumer Discretionary,United States,NYSE,998.26,22.77,-37.77,-39.63,-61.84,-39.62,-31.97,-10.57,-15.45,-7.40,-1.11,33.29,34.37,36.98,40.35,43.78,56.74,67.73,8.40,,8.42,1.85,2.11,0.49,1.98,1.91,99.91,-2.33,-6.12,-8.44,-4.23,-0.04,23.18,-1.89,-2.77,-4.04,-1.50,0.53,439.34,-7.83,1.49,-8.09,-2.22,-0.69,,,,,,,-25.68,-27.15,-17.29,4.07,28.38,5.00
EB,Eventbrite Inc.,Communication Services,United States,NYSE,1027.64,10.52,-39.68,-37.75,-36.32,-34.13,,,-12.97,,,12.67,13.64,15.14,15.58,16.34,54.89,61.86,-0.38,,76.53,-24.33,-13.75,6.99,,,-57.37,7.19,21.81,18.05,,,167.52,-23.12,-11.92,8.47,,,-38.11,42.22,29.47,28.05,,,,,,,,,-136.02,-58.44,-42.23,-26.00,,
